game,username,query_user_id,course,date,total_score,score_vs_par,gsp,youtube_video,entry_url,hole_1,hole_2,hole_3,hole_4,hole_5,hole_6,hole_7,hole_8,hole_9,hole_10,hole_11,hole_12,hole_13,hole_14,hole_15,hole_16,hole_17,hole_18
Golden Tee Unplugged 2017,vpfiends,vpfiends,Rustic Bridge,14-01-2026 02:46:17,62,-10,3102,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt17&entryId=319,4,2,2,4,3,3,2,2,4,5,4,5,3,3,6,3,3,4
Golden Tee Unplugged 2017,vpfiends,vpfiends,Teal Gardens,10-01-2026 05:12:15,67,-6,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt17&entryId=297,3,3,4,3,5,4,3,4,3,5,5,5,4,3,4,2,4,3
Golden Tee Unplugged 2017,vpfiends,vpfiends,Hawthorne Manor,10-01-2026 04:13:50,67,-5,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt17&entryId=296,4,3,4,4,4,3,5,3,3,4,2,5,6,3,4,4,2,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Black Hills,25-06-2026 03:38:52,58,-13,3828,https://www.youtube.com/watch?v=B-UeKEwfbFs,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1318,3,2,2,4,4,3,4,3,2,4,4,2,5,4,4,3,2,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Black Hills,25-06-2026 03:29:09,66,-5,0,https://www.youtube.com/watch?v=BEJSJFLk3O0,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1317,3,3,3,6,3,3,5,6,2,4,3,3,5,3,4,4,3,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Black Hills,25-06-2026 01:06:07,68,-3,10004,https://www.youtube.com/watch?v=iR8cWLjB6PY,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1316,3,3,3,5,5,3,6,3,2,4,3,2,6,3,4,4,2,7
Golden Tee Unplugged 2018,vpfiends,vpfiends,Black Hills,24-06-2026 04:06:38,73,+2,0,https://www.youtube.com/watch?v=X0CLhhHs02o,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1314,3,3,6,4,4,4,4,4,3,4,5,2,5,4,5,4,3,6
Golden Tee Unplugged 2018,vpfiends,vpfiends,Black Hills,23-06-2026 02:22:31,67,-4,10217,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1312,3,2,2,4,6,3,4,4,4,3,6,4,5,5,4,3,3,2
Golden Tee Unplugged 2018,vpfiends,vpfiends,Black Hills,23-06-2026 02:12:35,72,+1,4733,https://www.youtube.com/watch?v=TysVCUFGR68,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1311,3,3,3,6,4,2,6,3,4,5,4,3,5,3,3,4,7,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Black Hills,23-06-2026 02:02:41,63,-8,10241,https://www.youtube.com/watch?v=jXsMgR-fdxg,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1310,3,3,2,3,4,3,6,3,2,3,4,4,4,5,4,4,2,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Black Hills,22-06-2026 00:51:05,67,-4,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1309,3,3,2,5,4,3,4,4,3,5,4,3,6,4,4,5,2,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Black Hills,22-06-2026 00:30:26,69,-2,0,https://www.youtube.com/watch?v=6rLfsK-HdAk,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1308,4,3,4,5,4,3,5,6,2,4,3,4,5,3,4,4,2,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Greek Hills,21-06-2026 04:56:58,61,-11,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1304,4,4,2,4,3,3,2,4,3,3,4,3,2,5,5,4,3,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Black Hills,21-06-2026 04:45:42,64,-7,11253,https://www.youtube.com/watch?v=b_-rTCFLh98,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1303,3,2,2,5,4,3,5,5,2,4,4,2,4,4,4,4,3,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Laurel Park,15-06-2026 02:43:13,56,-17,14414,https://www.youtube.com/watch?v=pdtyQCoWHVk,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1282,3,3,2,5,3,3,4,2,3,3,3,3,3,4,4,3,1,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Laurel Park,15-06-2026 02:33:06,62,-11,16950,https://www.youtube.com/watch?v=DOaoGwkZSss,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1281,4,3,2,4,3,3,4,2,3,3,4,2,3,5,3,3,6,5
Golden Tee Unplugged 2018,vpfiends,vpfiends,Laurel Park,14-06-2026 18:52:49,61,-12,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1280,3,3,2,4,3,4,5,4,3,3,3,3,3,3,4,4,3,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Laurel Park,14-06-2026 18:43:29,66,-7,0,https://www.youtube.com/watch?v=yh73AzOcdgQ,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1279,3,3,2,4,3,3,4,2,3,4,3,3,3,6,4,4,7,5
Golden Tee Unplugged 2018,vpfiends,vpfiends,Laurel Park,13-06-2026 02:59:45,61,-12,2917,https://www.youtube.com/watch?v=9YqN4WKdxi4,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1273,3,3,2,4,3,3,4,3,3,5,3,2,3,4,3,3,5,5
Golden Tee Unplugged 2018,vpfiends,vpfiends,Laurel Park,13-06-2026 00:21:59,68,-5,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1272,3,5,2,4,3,4,5,2,4,4,4,3,4,5,3,4,4,5
Golden Tee Unplugged 2018,vpfiends,vpfiends,Monument Valley,07-06-2026 04:48:45,67,-5,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1265,3,3,2,3,5,2,3,5,3,4,3,4,5,4,4,5,3,6
Golden Tee Unplugged 2018,vpfiends,vpfiends,Alpine Run,07-06-2026 04:36:52,58,-14,3355,https://www.youtube.com/watch?v=wnGN_6i8fUo,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1264,3,3,2,3,4,3,3,2,4,4,3,3,3,3,4,4,3,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Alpine Run,06-06-2026 22:57:24,59,-13,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1263,3,3,2,3,5,3,3,2,4,4,3,3,4,3,4,5,2,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Royal Cove,06-06-2026 22:48:02,73,+1,8356,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1262,3,3,6,5,4,4,2,5,4,3,5,3,4,4,4,4,5,5
Golden Tee Unplugged 2018,vpfiends,vpfiends,Monument Valley,06-06-2026 22:36:14,62,-10,11080,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1261,3,3,2,6,4,3,3,5,2,3,3,2,5,3,4,3,5,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Alpine Run,06-06-2026 18:50:38,60,-12,0,https://www.youtube.com/watch?v=78h9OVM6Hjc,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1260,3,2,2,3,3,3,3,3,5,6,3,3,3,2,6,5,2,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Alpine Run,06-06-2026 18:40:44,60,-12,0,https://www.youtube.com/watch?v=vyuxfwavU9k,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1259,3,3,2,4,4,3,4,4,4,3,3,3,3,4,3,4,3,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Alpine Run,05-06-2026 22:20:53,64,-8,20448,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1254,3,3,2,5,3,3,3,2,7,5,3,4,3,2,4,4,4,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Alpine Run,05-06-2026 22:10:21,66,-6,3696,https://www.youtube.com/watch?v=gBjlG3o0F_c,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1253,3,3,2,5,4,3,4,3,5,4,3,4,3,3,5,5,4,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Alpine Run,05-06-2026 21:59:49,59,-13,11864,https://www.youtube.com/watch?v=XLihwOOb8J0,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1252,3,2,2,3,4,3,4,3,5,4,3,4,3,3,3,4,2,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Grand Canyon,04-06-2026 01:45:57,65,-7,0,https://www.youtube.com/watch?v=4kpDJYgvurs,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1237,3,3,2,4,3,4,5,3,3,5,4,4,3,3,4,4,4,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Grand Canyon,03-06-2026 23:30:38,64,-9,5849,https://www.youtube.com/watch?v=zeCVXvLUeRU,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1236,2,3,3,3,2,4,2,4,4,4,3,4,4,6,3,5,4,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Grand Canyon,02-06-2026 03:04:39,66,-6,9356,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1226,3,3,2,4,3,3,2,4,4,4,4,4,3,3,4,5,4,7
Golden Tee Unplugged 2018,vpfiends,vpfiends,Grand Canyon,01-06-2026 02:22:31,59,-13,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1219,3,3,2,3,2,3,4,4,4,3,2,3,4,4,3,4,3,5
Golden Tee Unplugged 2018,vpfiends,vpfiends,Grand Canyon,01-06-2026 02:11:40,64,-8,0,https://www.youtube.com/watch?v=tHxQ2tMQPO8,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1218,3,3,2,4,2,3,2,5,6,4,2,4,3,4,4,5,4,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Grand Canyon,31-05-2026 05:40:04,61,-11,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1216,3,3,2,3,3,3,2,4,3,5,2,4,4,5,4,4,3,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Grand Canyon,30-05-2026 23:18:08,59,-13,3732,https://www.youtube.com/watch?v=4E9df95f0_w,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1208,3,3,3,3,2,3,2,4,3,4,3,4,3,5,4,4,2,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Grand Canyon,30-05-2026 23:07:18,66,-6,0,https://www.youtube.com/watch?v=P2VM_yTkSXg,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1207,2,3,3,4,3,4,3,4,5,4,4,3,3,4,6,4,4,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Grand Canyon,30-05-2026 22:44:43,64,-8,0,https://www.youtube.com/watch?v=hOUDvJQwfrc,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1206,3,3,2,3,3,3,2,5,3,5,2,3,4,4,4,4,5,6
Golden Tee Unplugged 2018,vpfiends,vpfiends,Grand Canyon,30-05-2026 05:21:45,66,-6,9058,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1200,3,3,2,3,4,3,4,4,3,6,2,4,4,4,4,6,4,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Cumberland,29-05-2026 03:16:08,62,-10,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1194,3,4,2,3,4,3,3,3,3,4,4,2,5,5,4,6,2,2
Golden Tee Unplugged 2018,vpfiends,vpfiends,Mystic Hills,29-05-2026 03:00:44,61,-12,27495,https://www.youtube.com/watch?v=N-H2HXqZ_nc,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1193,3,3,3,3,3,3,2,3,4,3,5,4,3,4,4,3,4,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Southern Oaks,28-05-2026 00:52:30,60,-12,6834,https://www.youtube.com/watch?v=9gt_ExLhveI,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1188,3,4,2,2,3,2,3,5,4,4,3,2,3,4,5,4,4,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Southern Oaks,27-05-2026 05:30:18,62,-10,12035,https://www.youtube.com/watch?v=RDmt14TRC5A,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1177,3,4,2,4,3,3,3,3,5,3,3,3,3,4,5,3,3,5
Golden Tee Unplugged 2018,vpfiends,vpfiends,Southern Oaks,27-05-2026 05:19:23,65,-7,0,https://www.youtube.com/watch?v=Qzfjpm4PzS8,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1176,3,4,2,4,4,3,3,4,4,4,4,3,3,2,5,4,4,5
Golden Tee Unplugged 2018,vpfiends,vpfiends,Southern Oaks,26-05-2026 03:58:22,61,-11,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1161,3,4,3,3,3,4,3,4,4,3,3,2,4,2,4,3,4,5
Golden Tee Unplugged 2018,vpfiends,vpfiends,Southern Oaks,23-05-2026 02:11:38,63,-9,10615,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1132,3,4,2,3,3,4,4,3,5,3,3,3,5,4,5,3,4,2
Golden Tee Unplugged 2018,vpfiends,vpfiends,Southern Oaks,23-05-2026 02:01:31,63,-9,0,https://www.youtube.com/watch?v=Nj-HTNkol8E,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1131,3,4,3,3,4,2,3,4,3,5,3,2,3,3,5,3,3,7
Golden Tee Unplugged 2018,vpfiends,vpfiends,The Great Wall,22-05-2026 02:36:19,53,-19,6841,https://www.youtube.com/watch?v=hMBvMgQ_wwA,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1121,3,3,2,4,3,3,2,3,3,3,3,2,4,3,4,3,2,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,The Great Wall,21-05-2026 01:43:44,63,-9,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1114,3,3,3,5,3,3,3,4,2,4,3,2,4,3,5,7,3,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,The Great Wall,20-05-2026 03:01:26,57,-15,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1109,3,3,2,4,2,3,2,4,3,3,3,3,4,4,5,4,3,2
Golden Tee Unplugged 2018,vpfiends,vpfiends,The Great Wall,19-05-2026 02:21:28,57,-15,11810,https://www.youtube.com/watch?v=MMexI9puv04,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1102,3,4,2,4,3,3,2,4,3,3,4,2,4,3,5,3,3,2
Golden Tee Unplugged 2018,vpfiends,vpfiends,The Great Wall,18-05-2026 03:38:29,60,-12,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1097,3,4,2,4,2,3,3,5,3,4,3,3,3,3,5,5,3,2
Golden Tee Unplugged 2018,vpfiends,vpfiends,The Great Wall,17-05-2026 20:59:16,67,-5,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1094,3,3,3,5,3,4,4,4,3,4,3,3,4,3,6,4,5,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,The Great Wall,17-05-2026 20:50:28,57,-15,0,https://www.youtube.com/watch?v=s_3B3tpw6P8,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1093,3,4,3,4,2,3,2,4,2,3,3,2,4,3,6,5,2,2
Golden Tee Unplugged 2018,vpfiends,vpfiends,The Great Wall,17-05-2026 20:31:03,57,-15,0,https://www.youtube.com/watch?v=c7aUbw45b54,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1092,3,3,3,3,3,3,2,4,2,4,3,3,4,2,4,5,3,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,The Great Wall,16-05-2026 01:52:39,58,-14,16252,https://www.youtube.com/watch?v=Clgd9mSAtM8,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1077,3,4,2,4,2,3,3,4,3,3,4,3,4,3,4,3,2,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Misty Springs,15-05-2026 03:07:14,71,-1,3955,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1066,3,4,2,5,3,2,4,3,3,4,4,3,6,5,3,5,5,7
Golden Tee Unplugged 2018,vpfiends,vpfiends,Misty Springs,15-05-2026 02:56:42,68,-4,0,https://www.youtube.com/watch?v=DSeF3NF5MF4,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1065,3,4,2,3,5,3,5,3,3,4,5,2,6,4,3,6,3,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Misty Springs,14-05-2026 03:53:17,69,-3,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1052,3,4,3,5,4,2,5,3,4,4,6,3,4,5,3,4,3,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Misty Springs,13-05-2026 03:32:20,62,-10,0,https://www.youtube.com/watch?v=9dnqn9PTgzQ,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1038,4,3,2,3,4,2,4,3,3,4,4,3,4,4,3,4,5,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Misty Springs,12-05-2026 02:10:17,68,-4,0,https://www.youtube.com/watch?v=_KgGTN3Ibm4,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1024,4,3,3,4,4,4,4,3,4,3,4,2,5,5,4,4,3,5
Golden Tee Unplugged 2018,vpfiends,vpfiends,Misty Springs,12-05-2026 02:00:13,66,-6,0,https://www.youtube.com/watch?v=a6k_TiCOkL8,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1023,4,4,3,3,2,2,5,3,3,3,4,3,6,4,4,6,3,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Misty Springs,11-05-2026 01:56:39,65,-7,17033,https://www.youtube.com/watch?v=08_JyfRhbaU,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1007,4,2,2,5,4,2,5,3,3,4,6,3,4,4,3,4,3,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Sparkling Waters,09-05-2026 21:09:05,80,+8,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=999,6,3,2,6,4,5,3,5,5,4,3,5,3,6,6,3,6,5
Golden Tee Unplugged 2018,vpfiends,vpfiends,Misty Springs,09-05-2026 04:17:59,66,-6,0,https://www.youtube.com/watch?v=D4z1ZJ0NH8c,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=996,2,4,2,4,3,3,5,3,4,4,5,3,5,4,4,4,3,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Alpine Run,04-05-2026 02:58:58,63,-9,5582,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=934,3,2,2,3,4,5,3,3,4,3,3,3,5,3,5,5,4,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Calypso Key,04-05-2026 02:48:32,63,-10,5714,https://www.youtube.com/watch?v=RCtwFConVk4,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=933,4,3,3,4,2,3,5,3,3,3,3,5,3,5,4,3,4,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Alpine Run,03-05-2026 21:41:55,62,-10,9744,https://www.youtube.com/watch?v=zwPrwUOeot0,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=931,3,3,3,3,4,5,4,3,5,3,3,5,3,2,4,4,2,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Alpine Run,03-05-2026 04:07:26,62,-10,0,https://www.youtube.com/watch?v=VGq_X5XVyUI,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=926,3,3,2,5,3,4,4,2,4,3,3,4,3,4,4,5,3,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Alpine Run,03-05-2026 00:47:58,73,+1,5654,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=922,3,3,2,6,4,4,5,3,5,4,4,5,4,3,5,5,4,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Alpine Run,02-05-2026 22:22:49,64,-8,0,https://www.youtube.com/watch?v=ozEt3LHecb8,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=920,4,2,3,4,4,4,5,3,4,3,3,5,3,3,3,3,4,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Alpine Run,02-05-2026 22:11:17,63,-9,2556,https://www.youtube.com/watch?v=YhsMUfWN0nA,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=919,3,2,2,3,4,3,4,3,5,3,3,5,5,3,4,4,4,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Falcon Sands,30-04-2026 01:06:22,62,-10,0,https://www.youtube.com/watch?v=TwlY_bGWdLM,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=905,3,2,2,4,4,4,3,3,4,5,3,4,4,3,4,4,4,2
Golden Tee Unplugged 2018,vpfiends,vpfiends,Falcon Sands,30-04-2026 00:56:45,71,-1,7760,https://www.youtube.com/watch?v=pSDee42xGgk,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=904,3,2,3,5,3,3,3,3,5,4,2,4,9,3,5,4,3,7
Golden Tee Unplugged 2018,vpfiends,vpfiends,Falcon Sands,25-04-2026 22:28:11,57,-15,0,https://www.youtube.com/watch?v=2kRYAKo1_y8,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=875,3,2,3,4,3,3,3,3,3,4,3,4,3,3,3,4,3,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Falcon Sands,25-04-2026 08:15:17,60,-12,31630,https://www.youtube.com/watch?v=uU64zAK_QHU,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=870,3,1,3,4,4,3,3,3,4,3,3,4,5,3,5,4,2,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Falcon Sands,25-04-2026 08:03:19,64,-8,0,https://www.youtube.com/watch?v=iTR1f19FNas,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=869,3,3,3,5,3,3,3,2,5,3,3,4,5,4,4,4,3,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Mayfield,18-04-2026 03:21:19,55,-17,0,https://www.youtube.com/watch?v=Dno0ctGZgUw,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=791,2,3,2,2,3,2,4,3,3,2,3,5,4,2,5,4,4,2
Golden Tee Unplugged 2018,vpfiends,vpfiends,Mayfield,18-04-2026 01:28:39,56,-16,0,https://www.youtube.com/watch?v=QBEsQOdn8Tg,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=788,3,4,3,2,3,2,5,3,4,4,4,3,3,3,4,2,2,2
Golden Tee Unplugged 2018,vpfiends,vpfiends,Safari Dunes,11-04-2026 04:17:43,58,-13,0,https://www.youtube.com/watch?v=Q30Cv6eyVMM,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=741,3,3,2,3,4,2,4,4,2,2,2,4,3,3,6,3,3,5
Golden Tee Unplugged 2018,vpfiends,vpfiends,Ruby Rock,08-04-2026 03:33:21,60,-12,4004,https://www.youtube.com/watch?v=1OYUYqk1wik,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=721,3,3,2,5,2,2,4,3,4,4,3,5,4,3,4,3,2,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Sparkling Waters,28-03-2026 21:02:41,63,-9,0,https://www.youtube.com/watch?v=i71H0caMgSk,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=632,3,3,2,5,3,4,3,4,4,3,3,4,3,3,5,3,5,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Rattlesnake Ridge,22-03-2026 21:33:11,63,-9,0,https://www.youtube.com/watch?v=QwabBoqN7jQ,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=573,3,3,5,3,2,4,4,3,3,3,3,5,2,3,3,4,4,6
Golden Tee Unplugged 2018,vpfiends,vpfiends,Mystic Hills,21-03-2026 02:46:48,64,-9,3864,https://www.youtube.com/watch?v=EAulS9HD4X8,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=559,3,4,3,2,3,3,3,4,4,3,4,5,3,4,4,5,3,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Rattlesnake Ridge,21-03-2026 02:33:58,62,-10,0,https://www.youtube.com/watch?v=bMk5FyVM34A,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=558,3,3,4,3,2,3,4,3,3,4,4,4,3,5,3,3,6,2
Golden Tee Unplugged 2018,vpfiends,vpfiends,Rhineland,20-03-2026 00:52:14,62,-10,2865,https://www.youtube.com/watch?v=YosS5-JA75M,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=554,2,5,3,2,3,6,3,4,4,2,4,5,2,4,3,4,3,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Sparkling Waters,19-03-2026 01:07:05,61,-11,4134,https://www.youtube.com/watch?v=BRliox95byc,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=547,3,3,2,4,3,4,2,4,4,3,3,3,3,3,5,4,5,3
Golden Tee Unplugged 2018,vpfiends,vpfiends,Rhineland,19-03-2026 00:56:27,64,-8,0,https://www.youtube.com/watch?v=1WfpghHATkU,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=546,2,3,3,3,3,3,3,4,5,2,3,5,4,5,4,6,2,4
Golden Tee Unplugged 2018,vpfiends,vpfiends,Rhineland,19-03-2026 00:46:04,59,-14,0,https://www.youtube.com/watch?v=QcU3hmPI9Sc,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=545,2,3,4,2,4,3,2,4,4,2,3,4,2,4,5,4,3,4
